title,url,has_fee
A Weighted Kernel Machine Regression Approach to Environmental Pollutants and Infertility,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329275,FALSE
Multi-Frame Sampling Design for WTCHR ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329816,FALSE
Application of Principal Components Analysis to Urine Metal and Metalloid Exposures in the National Health and Nutrition Examination Survey (NHANES) Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327178,FALSE
Statistical Approaches to Assess Early Life Exposure to Complex Mixtures and Associations with Latent Patterns of Neurodevelopmental Trajectories,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329133,FALSE
A Data-Driven Approach for Assessing the Risk of Dengue Transmission Using High-Resolution Weather Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330717,FALSE
"Trends of Influenza Vaccination Coverage Among Adult Populations, United States, 2010-2016 ",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327180,FALSE
Longitudinal Regression Trees: An Application to Environmental Exposure and Growth,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327271,FALSE
Modeling Vertical Transmission of Canine Visceral Leishmaniasis in Foxhounds in the United States,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328458,FALSE
Comparison Between HIV Routine Testing Data and Sentinel Surveillance Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328510,FALSE
Estimating Efficacies of Supplementary Immunization Activities via Discrete Time Modeling of Disease Incidence Time Series,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328814,FALSE
Causal Inference for Infectious Disease Interventions in Networks ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329027,FALSE
Online Sequential Monitoring of Disease Incidence Rates with an Application to the Florida Influenza-Like Illness Data ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327052,FALSE
"Incidence, Latency, and Survival of Cancer After World Trade Center Exposure: Implementing a Large Epidemiologic Study Involving Many Data Sources",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330460,FALSE
Estimation of Outcome Trajectory Using Inverse Probability of Censoring Weighting When Data Are Missing Not at Random,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330759,FALSE
Impact of Distance Calculation Methods on Geospatial Analysis of Healthcare Access,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328426,FALSE
Creating a Composite Score for Physical Activity Using Shape Constrained Additive Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330079,FALSE
Supervised Robust Profile Clustering,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330109,FALSE
On the Impact of Empty Clusters in Transgenerational Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330281,FALSE
Supplemental Nutrition Assistance Program (SNAP) Integrity Monitoring,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330141,FALSE
How to Implement Empirical Results of Complex Longitudinal Analysis Models into Microsimulation and Test the Sensitivity of Such Implementations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330349,FALSE
Estimating the Size of a Hidden Finite Set: Large-Sample Behavior of Estimators,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330395,FALSE
Spatial Proximity Between Bank Branch Closures and Openings: Where Are the New Underserved Banking Areas Located?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327086,FALSE
 A Multidimensional Array Model for Religiosity ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330124,FALSE
Challenges from Modeling Open Online Assessment Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330785,FALSE
A Spatially Correlated Auto-Regressive Model for Count Data with Applications for Modeling Crime,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328688,FALSE
Matrix Linear Discriminant Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328806,FALSE
Replicate Weights for Variance Estimation of Subnational Areas,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329201,FALSE
Model-Based Socio-Economic Health Measures Using Causal Modeling ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329622,FALSE
A Monte Carlo Simulation of the Effects of Ignoring Measurement Non-Invariance on the Standard Error for Mean Difference Testing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329733,FALSE
WORKING LIFE EXPECTANCY of MAJOR LEAGUE PITCHERS and FORECASTING the NUMBER of THEM: TASKS MADE EASY by USING the COHORT CHANGE RATIO METHOD,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326965,FALSE
Spatial Autocorrelation and Schelling Models of Residential Segregation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330968,FALSE
Changing Trends in Legal Immigration: A Study of New U.S. Persons' Settling Pattern in Metropolitan Areas,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330582,FALSE
Path Analysis of Personality and Physiologic Pathways in Muscle Strength Decline,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330606,FALSE
Gaussian Variational Estimation for Multidimensional Item Response Theory ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330641,FALSE
Collaborative Problem Solving Education in Global Perspective: The Evidence from PISA,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330683,FALSE
A Stagewise Prognostic Control Predictive Approach (SPCPA) for Subgroup Identification and Its Application in a Phase II Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329901,FALSE
"A Novel Blind Start Study Design to Investigate Vestronidase Alfa for Mucopolysaccharidosis VII, an Ultra-Rare Genetic Disease",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329832,FALSE
Statistical Models for Longitudinal Analysis of Preclinical Efficacy Screens,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329902,FALSE
Treatment Effect Estimation in Subgroups: a Comparative Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328741,FALSE
Sample Size Formulae and Application for the Two-Stage Continual Reassessment Method (CRM),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329746,FALSE
Single Item Analysis of Patient-Reported Outcome Measures in a Phase III Randomized Controlled Trial,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330574,FALSE
Longitudinal Dose-Response Surface to Handle Non-Monotone Continuous Outcomes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328893,FALSE
Incorporating Intermediate Binary Responses into Interim Analysis of a Long-Term Binary Endpoint,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329008,FALSE
MMRM Estimates Consideration for Longitudinal Data in Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329121,FALSE
"Further Extensions of the Two-Stage Randomized Trial Design for Testing Treatment, Self-Selection and Treatment Preference Effects to Include Count Outcomes",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329392,FALSE
Sample Size Estimation for Stratified Cluster Randomized Trials with Binary Outcomes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329413,FALSE
Estimation of Peak Expiratory Flow Under Stochastic Differential Equations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329715,FALSE
A Novel Confidence Interval for a Single Proportion in the Presence of Clustered Binary Outcome Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327194,FALSE
Analysis of Multiple Thresholds in a Responder Analysis of Patient-Reported Outcome Measures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330467,FALSE
"A Two-Stage, Phase II Clinical Trial Design with Nested Criteria for Early Stopping and Efficacy: Expected Trial Duration and Tools for Planning",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330693,FALSE
Assessing MCP-Mod Relative to Pairwise Comparisons and Trend Tests in Dose-Ranging Design and Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329979,FALSE
Exposure-Response Analysis with Random Forest,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330096,FALSE
Statistical Considerations of Single Pivotal Vs Two Replicated Confirmatory Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330211,FALSE
Reducing the Effects of Misclassification in Sequential Multiple Assignment Randomized Trials (SMART),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330456,FALSE
Simulation-Based Bayesian Optimal Design for Ice Sheet Borehole Experiments,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329491,FALSE
"A Bayesian Meta-Analysis to Adjust Diagnostics Tests for Trend Analysis of Clostridium Difficile Infection in the Emerging Infections Program, U. S",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329100,FALSE
Blocking Collapsed Gibbs Sampler for Latent Dirichlet Allocation Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329686,FALSE
Dirichlet Process Clustering for the Prediction of Housing Prices,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329697,FALSE
A Novel Bayesian PK/PD Model for Synergy: Challenges and Opportunities for Sequential Knowledge Integration,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329054,FALSE
A Multivariate Probit Model for Learning Trajectories with Application to Classroom Assessment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328418,FALSE
Identifying and Clustering Stable and Dynamic CpG Sites via Bayesian Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328508,FALSE
"Bayesian Spatial Quantile Regression for Areal Count Data, with Application on Substitute Care Placements in Texas",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328560,FALSE
Variable Selection and Cluster Identification Using Mixture of Regression Trees,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328763,FALSE
Calibrating a Stochastic Agent Based Model Using Quantile-Based Emulation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329003,FALSE
Bayesian Non-Negative Matrix Factorization for Analyzing Co-Location Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327103,FALSE
Bayesian High-Dimensional Multi-Outcome Regression with Tree-Structured Shrinkage,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330901,FALSE
A Variational Bayes Approach to Clustered Latent Preference Models for Directed Network Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330955,FALSE
Bayesian Adaptive Design of Phase 2 Dose-Finding Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330077,FALSE
Bayesian Analysis of High-Dimensional Point Pattern Data Sets Using Latent Multivariate Log-Gamma Random Vectors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330242,FALSE
One Direction? On the Modeling of Circular Data Using Projected Normal Distributions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328619,FALSE
A Bayesian Shape Invariant Growth Model to Evaluate the Effect of Stimulant Medication on Growth of Children with ADHD,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330651,FALSE
Bayesian Analysis of Unrelated Question Design for Correlated Sensitive Questions from Small Areas,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330821,FALSE
An Empirical Bayes Method to Estimate Interaction Intensities and Identify Long-Range Chromosomal Interactions Based on Hi-C Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328308,FALSE
Model Compatible Multiple Imputation Method for Minimizing the Impact of Covariate Detection Limit in Logistic Regression,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329261,FALSE
Imputed Factor Regression for High-Dimensional Block-Wise Missing Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328580,FALSE
A Semiparametric Test of Missing at Random Using Instrumental Variables,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329147,FALSE
Different Causes of Missing Values in a Randomized Clinical Trial of Kidney Decline: Implications for the Statistical Analysis Plan,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329717,FALSE
A Comparison of Multiple Imputation by Fully Conditional Specification and Joint Modeling for Generalized Linear Models with Covariates Subject to Detection Limits,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329961,FALSE
Missing Imputation of Cancer Proteome with Iterative Prediction Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330518,FALSE
Addressing Missing Accelerometer Data with Functional Data Analysis (FDA),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329964,FALSE
Cox Regression Model Under Dependent Truncation with Applications to Studies of Neurodegenerative Diseases ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329769,FALSE
Incorporating Intermediary Information in Cox Models of Randomized Clinical Trials: The Information Balanced Intermediary Cox Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329841,FALSE
Semiparametric Estimation of the Cure Fraction in Population-Based Cancer Survival Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328509,FALSE
Estimating Personal Cure in Colorectal Cancer Patients Using the SEER Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327210,FALSE
Weighted Log-Rank Test for Time-To-Event Data in Immunotherapy Trials with Random Delayed Treatment Effect and Cure Rate,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328998,FALSE
Genome-Wide Gaussian Process Regression for Survival Time Prediction,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330120,FALSE
Future Events Prediction with a Forward Intensity Function Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328538,FALSE
Economic Models with Non-Euclidean Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330782,FALSE
Asymmetric AdaBoost for High-Dimensional Maximum Score Regression,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328698,FALSE
Large-Scale Statistical Forecasting at Target Corporation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330133,FALSE
Quantile Regression for AB Testing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330716,FALSE
Partially Specified Spatial Autoregressive Model with Artificial Neural Network,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330006,FALSE
Statistical Analysis of Housing Prices in Georgia,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330533,FALSE
Applied Behavioral Finance: Testing 'susceptibility to Predatory Lending' as an Explanation for Longstanding Puzzles in Loan Performance Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329807,FALSE
Prediction of Warranty Returns Based on Modeling Seasonal Recurrent Event Data ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328866,FALSE
A Simulation Study of Process Capability Analysis on Processes with Multiple Normal Distributions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330555,FALSE
Factor Selection and Level Grouping with Applications to Golden Path Determination,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329249,FALSE
Looking Inward: Quality Audits for Demographic Programs at the U.S. Census Bureau,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329039,FALSE
A Reflection of the Statistical Assessment for Analytical Similarity and Beyond ----Are We Addressing the Right Question?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328447,FALSE
Bayesian Framework for Tier 1 Analytical Biosimilarity Assessment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330323,FALSE
Statistical Analysis of the Sliding Window Fourier Transform ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330461,FALSE
A Nonparametric Estimator for the Probability of Causation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326977,FALSE
A Powerful Approach to the Study of Moderate Effect Modification in Observational Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328552,FALSE
Multiply Imputing Missing Values Arising by Design in Transplant Survival Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328534,FALSE
Can We Train Machine Learning Methods to Outperform the High-Dimensional Propensity Score Algorithm?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329534,FALSE
EXTENDED SENSITIVITY ANALYSIS for HETEROGENEOUS UNMEASURED CONFOUNDING with an APPLICATION to SIBLING STUDIES of RETURNS to EDUCATION,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330071,FALSE
When Confounders Are Confounded: Naive Benchmarking in Sensitivity Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330445,FALSE
Principal Stratification for Longitudinal Data in Environmental Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330758,FALSE
Hochberg Procedure Under Multivariate Normal Distribution with Some Negative Correlations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330856,FALSE
General Covering Principle: a New Approach to Address Multiplicity in Hypothesis Testing ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330496,FALSE
Considerations on MCPMod-Type Methods for Proof of Concept in Multi-Armed Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330264,FALSE
Multiplicity for a Group Sequential Trial with Biomarker Subpopulations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329138,FALSE
Controlling the Family-Wise Type I Error Rate in a Phase II POC Trial of the Merck Pneumococcal Vaccine Program: An Application of the Hochberg Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328480,FALSE
Improving the Dunnett Test for Discrete Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328333,FALSE
Composite Endpoints in Clinical Trials with Multiple Correlated Dichotomous Outcomes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327131,FALSE
Moving Beyond Longrank/Hazard Ratio Test/Estimation Approach in Cancer Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329026,FALSE
Sample Size Allocation in Multi-Regional Equivalence Studies ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328988,FALSE
BLINDED SAMPLE SIZE RE-ESTIMATION,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328985,FALSE
A Model-Based Approach for Simulating Adaptive Clinical Studies with Surrogate Endpoints Used for Interim Decision-Making,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328907,FALSE
A Curtailed Two-Stage Selection and Testing Procedure for Comparative Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328886,FALSE
Longitudinal Parametric Dose-Response Surface Model Assisted Early Phase Study Design,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328830,FALSE
Assessment of Treatment Effect on Overall Survival in the Presence of Treatment Switching: a Bridging Approach Across Various Modeling Methods,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328809,FALSE
Bayesian Latent Class Models for Identifying Biomarkers in Circadian Patterns,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329323,FALSE
Generalized Bayesian Factor Analysis for Integrative Clustering with Application to Multi-Modal Omics Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330307,FALSE
A Latent Bayesian Classification Model to Predict Kidney Obstruction Based on Renography and Expert Ratings,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330797,FALSE
Bayesian Spatial Clustering Method and Its Application in Radiology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330573,FALSE
A Bayesian Hierarchical Change Point Model with Parameter Constraints,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329542,FALSE
A Nonparametric Bayesian Model for Single-Cell Variant Calling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329301,FALSE
Efficient MCMC for Spatial Population Modeling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327003,FALSE
A Transformation-Based K-Means Algorithm for Skewed Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330615,FALSE
A Sequential Boothstrap/Resampling Method ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330824,FALSE
Mixtures of Poisson Regressions with Measurement Errors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328497,FALSE
Exact Solutions to Linear Systems Using Rational Arithmetic and Conversions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328713,FALSE
On Consistency and Limitation of Parametric and Non-Parametric Paired Sample Tests,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328878,FALSE
Nearly Best Confidence Intervals,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329895,FALSE
PROFILE MM ALGORITHMS for GAMMA FRAILTY MODELS,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330265,FALSE
Reproducing Kernels for Pairwise Learning,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328350,FALSE
Posterior Impropriety of Some Sparse Bayesian Learning Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329425,FALSE
Folded Concave Penalized Estimation of Conditional Copula Graphical Models with Application to Microbial Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329155,FALSE
Deep Learning in Medical Imaging: Evaluation and Study Design,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329992,FALSE
Heterogeneous Treatment Effect Estimation in Randomize Experiments: From the Perspective of Machine Learning,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330166,FALSE
A Simulation Study on the Performance of Deep Learning Methods for Multi-Category Classification,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330379,FALSE
Neural Network with Spline Smoothing and Its Applications to Genetics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329967,FALSE
Approximate Bayesian Inference for Big Spatial Data Using Non-Stationary Spectral Simulation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328376,FALSE
Flexible Characterizations of Nonstationary Space-Time Covariance Functions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328494,FALSE
Estimation of Spatial Deformation for Nonstationary Processes via Variogram Alignment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329259,FALSE
Exploring Departures from Stationarity Using Locally Stationary Time Series,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329726,FALSE
Bayesian Inference for Geometrically Anisotropic Spatial Random Fields on Regular Lattice,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330671,FALSE
Nonstationary Flood Frequency Analysis: a Mixed and Pooled Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330672,FALSE
Examining Non-Stationarity in Spatial Processes via an M-RA and Mixture Priors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330912,FALSE
Improved Variance Component Score Tests of Gene-Environment Interactions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327217,FALSE
Pleiotropy Informed Adaptive Association Test of Multiple Traits Using GWAS Summary Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328399,FALSE
"A Unified Framework to Perform Inference for Pleiotropy, Mediation, and Replication in Genetic Association Studies",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329383,FALSE
A Functional Neural Network for Genetic Data Analysis Involving High-Dimensional Multivariate Outcomes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329766,FALSE
